record_ID,units_sold
223974,146.0
223975,104.0
223976,32.0
223977,51.0
223978,58.0
223979,94.0
223981,17.0
223982,75.0
223983,91.0
223984,64.0
223985,16.0
223986,10.0
223987,66.0
223988,33.0
223991,15.0
223992,46.0
223998,53.0
223999,43.0
224000,15.0
224001,51.0
224002,38.0
224003,90.0
224007,56.0
224008,87.0
224009,76.0
224010,64.0
224011,27.0
224014,23.0
224015,6.0
224016,32.0
224017,26.0
224018,11.0
224019,40.0
224020,61.0
224021,32.0
224025,73.0
224026,79.0
224027,59.0
224028,52.0
224029,97.0
224030,51.0
224032,30.0
224033,32.0
224036,39.0
224038,13.0
224039,25.0
224040,31.0
224041,5.0
224044,72.0
224045,36.0
224046,48.0
224047,21.0
224048,18.0
224049,35.0
224050,48.0
224051,30.0
224052,7.0
224053,11.0
224054,16.0
224056,11.0
224058,134.0
224059,84.0
224060,51.0
224063,65.0
224064,70.0
224065,110.0
224068,114.0
224069,119.0
224070,103.0
224071,14.0
224072,8.0
224074,78.0
224075,47.0
224076,22.0
224078,23.0
224079,40.0
224081,11.0
224084,14.0
224085,45.0
224086,21.0
224088,20.0
224089,39.0
224090,31.0
224094,86.0
224095,47.0
224096,44.0
224097,27.0
224098,22.0
224099,40.0
224100,39.0
224101,25.0
224104,15.0
224105,15.0
224106,13.0
224107,16.0
224108,19.0
224109,21.0
224110,24.0
224111,22.0
224115,22.0
224116,37.0
224119,11.0
224120,7.0
224123,168.0
224124,90.0
224125,48.0
224128,60.0
224129,100.0
224130,126.0
224133,26.0
224134,108.0
224135,63.0
224136,91.0
224137,20.0
224138,9.0
224139,79.0
224140,53.0
224141,32.0
224143,17.0
224144,34.0
224145,18.0
224148,66.0
224149,83.0
224150,23.0
224151,7.0
224153,19.0
224154,51.0
224155,41.0
224156,17.0
224157,23.0
224158,16.0
224159,82.0
224160,33.0
224161,41.0
224162,27.0
224163,21.0
224164,43.0
224165,47.0
224166,31.0
224167,9.0
224168,14.0
224169,16.0
224171,6.0
224172,13.0
224173,35.0
224174,35.0
224175,28.0
224178,28.0
224179,38.0
224180,11.0
224181,13.0
224183,85.0
224184,25.0
224185,37.0
224186,12.0
224187,9.0
224188,30.0
224189,48.0
224190,30.0
224192,19.0
224193,21.0
224195,4.0
224196,9.0
224197,18.0
224198,241.0
224199,215.0
224200,71.0
224201,28.0
224203,70.0
224204,114.0
224205,215.0
224209,207.0
224210,88.0
224211,153.0
224212,39.0
224213,24.0
224215,101.0
224216,75.0
224217,47.0
224218,16.0
224219,32.0
224220,66.0
224221,7.0
224222,43.0
224224,33.0
224225,108.0
224226,92.0
224228,34.0
224229,44.0
224230,74.0
224233,19.0
224234,49.0
224235,27.0
224236,46.0
224237,10.0
224238,9.0
224239,53.0
224240,28.0
224243,16.0
224244,26.0
224248,184.0
224249,106.0
224250,60.0
224251,16.0
224253,69.0
224254,106.0
224255,124.0
224257,131.0
224258,75.0
224259,103.0
224260,30.0
224261,12.0
224263,92.0
224264,62.0
224266,19.0
224267,27.0
224268,40.0
224270,29.0
224273,39.0
224277,13.0
224278,26.0
224279,38.0
224280,11.0
224281,14.0
224282,15.0
224283,57.0
224284,24.0
224285,35.0
224286,16.0
224287,11.0
224289,37.0
224290,37.0
224291,26.0
224292,17.0
224293,17.0
224294,22.0
224295,37.0
224296,27.0
224298,7.0
224299,22.0
224300,33.0
224301,9.0
224304,106.0
224305,18.0
224306,27.0
224307,11.0
224310,34.0
224311,25.0
224314,13.0
224317,38.0
224318,21.0
224320,12.0
224321,45.0
224322,50.0
224323,11.0
224326,112.0
224327,40.0
224328,79.0
224329,35.0
224330,32.0
224332,46.0
224333,57.0
224334,29.0
224335,13.0
224336,14.0
224337,19.0
224339,16.0
224340,31.0
224341,39.0
224344,11.0
224345,29.0
224346,23.0
224348,16.0
224349,40.0
224350,35.0
224351,17.0
224352,16.0
224353,22.0
224356,11.0
224361,9.0
224362,10.0
224363,23.0
224364,18.0
224365,9.0
224367,32.0
224368,19.0
224369,21.0
224372,15.0
224373,13.0
224376,5.0
224377,118.0
224378,69.0
224379,35.0
224381,36.0
224382,65.0
224383,91.0
224386,65.0
224387,37.0
224388,56.0
224389,10.0
224391,73.0
224392,24.0
224393,11.0
224394,18.0
224395,26.0
224396,42.0
224397,9.0
224399,71.0
224400,71.0
224401,20.0
224403,31.0
224404,32.0
224405,32.0
224409,38.0
224410,41.0
224411,38.0
224412,33.0
224413,33.0
224414,20.0
224415,16.0
224417,26.0
224418,32.0
224419,26.0
224422,17.0
224423,26.0
224427,76.0
224428,25.0
224429,53.0
224430,23.0
224431,19.0
224432,29.0
224433,36.0
224434,23.0
224436,10.0
224437,14.0
224440,54.0
224441,59.0
224442,22.0
224444,19.0
224445,43.0
224446,41.0
224447,13.0
224448,19.0
224449,23.0
224450,103.0
224451,29.0
224452,55.0
224453,29.0
224454,21.0
224456,46.0
224457,49.0
224458,34.0
224459,11.0
224460,11.0
224461,26.0
224462,6.0
224464,14.0
224465,18.0
224469,17.0
224470,28.0
224474,35.0
224475,22.0
224476,14.0
224479,22.0
224480,14.0
224483,15.0
224484,143.0
224485,105.0
224486,67.0
224488,39.0
224489,47.0
224490,100.0
224494,103.0
224495,66.0
224496,76.0
224497,23.0
224498,18.0
224499,70.0
224500,37.0
224501,18.0
224502,11.0
224503,16.0
224504,37.0
224506,18.0
224511,138.0
224512,107.0
224513,53.0
224516,54.0
224517,57.0
224518,105.0
224519,17.0
224522,67.0
224523,38.0
224524,70.0
224527,65.0
224528,24.0
224529,11.0
224531,17.0
224532,28.0
224533,35.0
224535,77.0
224536,66.0
224537,31.0
224539,17.0
224540,36.0
224541,56.0
224542,14.0
224543,14.0
224544,17.0
224545,96.0
224546,28.0
224547,58.0
224548,34.0
224549,31.0
224550,39.0
224551,52.0
224552,29.0
224553,14.0
224554,26.0
224555,27.0
224556,6.0
224557,10.0
224559,17.0
224560,27.0
224561,22.0
224563,7.0
224564,22.0
224565,39.0
224566,14.0
224567,13.0
224568,56.0
224569,18.0
224570,25.0
224571,25.0
224572,27.0
224573,20.0
224575,17.0
224576,15.0
224577,5.0
224585,19.0
224589,91.0
224590,43.0
224591,25.0
224593,22.0
224594,36.0
224595,70.0
224596,52.0
224597,27.0
224598,42.0
224599,15.0
224601,37.0
224602,28.0
224603,14.0
224606,27.0
224608,7.0
224609,48.0
224610,35.0
224611,8.0
224612,22.0
224613,35.0
224614,9.0
224615,70.0
224616,23.0
224617,43.0
224618,20.0
224619,17.0
224620,34.0
224621,31.0
224622,23.0
224623,14.0
224624,14.0
224625,20.0
224627,18.0
224628,34.0
224629,191.0
224630,135.0
224631,96.0
224634,53.0
224635,82.0
224636,109.0
224639,22.0
224640,130.0
224641,62.0
224642,98.0
224643,32.0
224647,73.0
224648,52.0
224649,87.0
224651,17.0
224652,38.0
224654,19.0
224655,27.0
224657,9.0
224659,9.0
224660,26.0
224662,10.0
224664,63.0
224665,27.0
224666,23.0
224667,20.0
224668,65.0
224669,32.0
224675,83.0
224676,73.0
224677,36.0
224679,47.0
224680,47.0
224681,82.0
224685,62.0
224686,26.0
224687,48.0
224689,38.0
224690,27.0
224692,15.0
224694,35.0
224695,8.0
224697,123.0
224698,81.0
224699,32.0
224700,34.0
224701,41.0
224702,81.0
224704,73.0
224705,28.0
224706,58.0
224707,31.0
224708,26.0
224709,66.0
224710,29.0
224711,16.0
224713,17.0
224714,35.0
224715,5.0
224716,19.0
224719,13.0
224723,34.0
224726,15.0
224727,39.0
224728,27.0
224730,11.0
224732,41.0
224733,18.0
224735,21.0
224736,20.0
224737,64.0
224738,41.0
224739,12.0
224740,12.0
224742,116.0
224743,36.0
224744,77.0
224745,30.0
224746,24.0
224749,43.0
224750,37.0
224751,19.0
224753,21.0
224754,22.0
224758,21.0
224760,9.0
224761,13.0
224762,40.0
224763,30.0
224765,21.0
224766,19.0
224767,42.0
224768,24.0
224769,26.0
224771,10.0
224772,32.0
224773,23.0
224774,13.0
224777,177.0
224778,110.0
224779,26.0
224782,56.0
224783,64.0
224784,110.0
224787,21.0
224788,98.0
224789,38.0
224790,91.0
224791,13.0
224792,6.0
224793,74.0
224794,33.0
224795,15.0
224797,31.0
224798,31.0
224799,7.0
224802,142.0
224803,30.0
224804,7.0
224807,7.0
224808,36.0
224809,29.0
224810,11.0
224811,11.0
224812,10.0
224813,69.0
224814,64.0
224815,32.0
224816,11.0
224817,10.0
224819,39.0
224820,26.0
224821,12.0
224822,13.0
224823,17.0
224824,62.0
224825,61.0
224826,11.0
224827,13.0
224828,25.0
224829,46.0
224830,17.0
224831,14.0
224832,19.0
224833,64.0
224834,22.0
224835,36.0
224836,16.0
224837,14.0
224838,36.0
224839,39.0
224840,29.0
224842,15.0
224843,19.0
224845,11.0
224846,32.0
224847,34.0
224849,16.0
224850,43.0
224851,32.0
224854,53.0
224855,21.0
224856,34.0
224858,24.0
224859,23.0
224863,5.0
224864,7.0
224865,9.0
224866,16.0
224867,65.0
224868,51.0
224869,16.0
224870,14.0
224871,28.0
224872,34.0
224873,9.0
224874,9.0
224875,10.0
224876,50.0
224877,15.0
224878,35.0
224880,14.0
224881,32.0
224882,22.0
224883,15.0
224886,12.0
224887,7.0
224889,14.0
224890,66.0
224891,53.0
224892,29.0
224894,23.0
224895,35.0
224896,64.0
224899,21.0
224900,43.0
224901,24.0
224902,36.0
224903,35.0
224904,13.0
224909,66.0
224910,41.0
224911,24.0
224912,36.0
224913,56.0
224916,37.0
224917,62.0
224918,51.0
224921,30.0
224922,14.0
224926,10.0
224927,68.0
224928,37.0
224929,14.0
224931,29.0
224932,37.0
224933,51.0
224934,69.0
224935,35.0
224936,56.0
224939,34.0
224940,49.0
224941,15.0
224943,20.0
224944,22.0
224945,5.0
224946,27.0
224949,16.0
224950,15.0
224951,9.0
224952,19.0
224957,44.0
224958,25.0
224960,18.0
224961,34.0
224962,20.0
224965,41.0
224966,32.0
224967,6.0
224969,18.0
224971,47.0
224972,27.0
224973,29.0
224974,15.0
224975,12.0
224976,26.0
224977,27.0
224978,16.0
224981,11.0
224983,10.0
224985,39.0
224986,37.0
224987,20.0
224988,10.0
224990,13.0
224991,23.0
224992,39.0
224993,10.0
224994,13.0
224995,78.0
224996,24.0
224997,33.0
224999,7.0
225000,31.0
225001,36.0
225002,26.0
225004,14.0
225005,16.0
225008,17.0
225013,27.0
225014,22.0
225015,13.0
225016,23.0
225017,19.0
225018,43.0
225019,41.0
225020,24.0
225021,18.0
225022,19.0
225026,9.0
225027,23.0
225028,19.0
225029,11.0
225030,6.0
225031,23.0
225032,17.0
225033,9.0
225034,12.0
225035,75.0
225036,19.0
225037,28.0
225038,13.0
225041,41.0
225042,33.0
225045,15.0
225047,54.0
225048,45.0
225051,16.0
225052,22.0
225053,32.0
225054,10.0
225055,12.0
225056,13.0
225057,64.0
225058,26.0
225059,37.0
225060,25.0
225061,20.0
225062,41.0
225063,27.0
225064,22.0
225066,7.0
225067,16.0
225068,12.0
225069,135.0
225070,112.0
225071,40.0
225073,49.0
225074,68.0
225075,103.0
225078,25.0
225079,85.0
225080,78.0
225081,67.0
225084,65.0
225085,35.0
225089,38.0
225093,36.0
225094,32.0
225095,9.0
225097,10.0
225098,26.0
225099,25.0
225102,54.0
225103,61.0
225104,35.0
225105,27.0
225106,21.0
225107,37.0
225108,25.0
225112,12.0
225114,18.0
225115,16.0
225117,12.0
225118,20.0
225119,39.0
225120,30.0
225123,83.0
225124,30.0
225125,34.0
225126,23.0
225127,64.0
225128,26.0
225131,15.0
225134,48.0
225135,43.0
225136,20.0
225138,21.0
225139,43.0
225140,50.0
225141,19.0
225142,21.0
225143,22.0
225144,64.0
225145,32.0
225146,43.0
225147,17.0
225149,37.0
225150,23.0
225151,14.0
225152,12.0
225153,18.0
225154,16.0
225156,59.0
225157,43.0
225160,22.0
225161,35.0
225162,53.0
225164,42.0
225165,22.0
225166,37.0
225169,37.0
225173,22.0
225176,102.0
225177,79.0
225178,30.0
225180,38.0
225181,45.0
225182,61.0
225186,52.0
225187,36.0
225188,51.0
225189,61.0
225190,33.0
225191,17.0
225194,29.0
225196,202.0
225197,112.0
225198,66.0
225201,54.0
225202,61.0
225203,116.0
225205,111.0
225206,105.0
225207,91.0
225208,40.0
225209,26.0
225211,75.0
225212,47.0
225213,34.0
225214,17.0
225215,17.0
225216,56.0
225217,6.0
225218,20.0
225221,207.0
225222,156.0
225223,66.0
225224,15.0
225226,83.0
225227,76.0
225228,126.0
225232,111.0
225233,53.0
225234,81.0
225235,16.0
225236,12.0
225238,81.0
225239,46.0
225240,27.0
225241,16.0
225242,29.0
225243,43.0
225245,13.0
225249,16.0
225250,16.0
225251,6.0
225252,12.0
225253,8.0
225254,25.0
225255,28.0
225258,79.0
225259,25.0
225260,24.0
225261,10.0
225262,23.0
225264,31.0
225267,14.0
225269,19.0
225270,23.0
225272,6.0
225273,18.0
225274,19.0
225277,45.0
225278,31.0
225279,15.0
225282,18.0
225283,40.0
225284,27.0
225286,7.0
225287,10.0
225288,9.0
225291,11.0
225293,21.0
225295,16.0
225297,15.0
225300,111.0
225301,78.0
225302,40.0
225303,31.0
225304,40.0
225305,62.0
225309,54.0
225310,31.0
225311,43.0
225312,23.0
225313,8.0
225314,45.0
225315,30.0
225317,13.0
225318,16.0
225319,30.0
225322,70.0
225323,29.0
225326,30.0
225327,36.0
225330,48.0
225331,23.0
225332,45.0
225335,33.0
225336,18.0
225337,8.0
225340,23.0
225343,138.0
225344,81.0
225345,36.0
225347,32.0
225348,51.0
225349,89.0
225352,80.0
225353,34.0
225354,62.0
225355,20.0
225357,38.0
225358,27.0
225359,13.0
225361,17.0
225362,35.0
225364,18.0
225365,19.0
225370,23.0
225371,19.0
225374,10.0
225375,78.0
225376,42.0
225377,21.0
225378,7.0
225380,14.0
225382,28.0
225384,11.0
225387,28.0
225388,33.0
225391,10.0
225392,18.0
225394,60.0
225395,17.0
225396,39.0
225397,25.0
225398,18.0
225399,37.0
225400,35.0
225401,23.0
225403,8.0
225404,14.0
225406,10.0
225407,17.0
225408,16.0
225412,14.0
225413,39.0
225414,31.0
225415,12.0
225416,14.0
225417,11.0
225418,43.0
225419,35.0
225420,22.0
225423,26.0
225424,23.0
225425,12.0
225428,152.0
225429,84.0
225430,53.0
225431,32.0
225432,22.0
225433,57.0
225434,104.0
225435,132.0
225437,10.0
225438,17.0
225439,159.0
225440,88.0
225441,129.0
225442,36.0
225443,16.0
225446,86.0
225447,70.0
225448,29.0
225450,33.0
225451,49.0
225452,5.0
225453,26.0
225454,51.0
225456,51.0
225457,36.0
225458,15.0
225460,40.0
225461,39.0
225462,53.0
225463,24.0
225466,38.0
225467,57.0
225468,46.0
225469,54.0
225470,22.0
225471,14.0
225473,34.0
225474,24.0
225475,78.0
225476,68.0
225477,25.0
225478,36.0
225479,36.0
225480,61.0
225484,44.0
225485,49.0
225486,46.0
225487,67.0
225488,39.0
225492,28.0
225493,4.0
225495,191.0
225496,123.0
225497,79.0
225500,78.0
225501,107.0
225502,130.0
225503,16.0
225505,163.0
225506,80.0
225507,122.0
225508,30.0
225512,91.0
225513,90.0
225514,48.0
225516,37.0
225517,55.0
225518,20.0
225521,76.0
225522,57.0
225523,16.0
225524,14.0
225525,36.0
225526,52.0
225527,12.0
225528,16.0
225529,18.0
225530,118.0
225531,30.0
225532,51.0
225533,38.0
225534,33.0
225536,54.0
225537,76.0
225538,57.0
225540,15.0
225541,31.0
225542,6.0
225544,16.0
225548,25.0
225549,26.0
225550,8.0
225551,10.0
225552,62.0
225553,40.0
225554,29.0
225555,4.0
225556,28.0
225557,70.0
225558,32.0
225561,17.0
225563,36.0
225564,45.0
225566,13.0
225567,31.0
225568,27.0
225570,20.0
225572,41.0
225573,23.0
225574,20.0
225576,21.0
225577,16.0
225578,19.0
225581,48.0
225582,48.0
225583,8.0
225585,19.0
225586,39.0
225587,57.0
225588,16.0
225589,21.0
225590,27.0
225591,74.0
225592,24.0
225593,36.0
225594,21.0
225595,13.0
225596,38.0
225597,26.0
225598,19.0
225600,12.0
225601,16.0
225603,145.0
225604,107.0
225605,28.0
225606,40.0
225607,56.0
225608,99.0
225610,17.0
225611,75.0
225612,98.0
225613,57.0
225614,17.0
225615,10.0
225616,64.0
225617,29.0
225620,23.0
225621,37.0
225627,54.0
225628,42.0
225629,15.0
225630,43.0
225631,34.0
225632,90.0
225636,61.0
225637,31.0
225638,57.0
225639,59.0
225640,24.0
225643,24.0
225644,5.0
225645,32.0
225646,25.0
225647,10.0
225648,31.0
225649,57.0
225650,29.0
225654,79.0
225655,39.0
225656,46.0
225657,36.0
225658,80.0
225659,45.0
225661,35.0
225662,34.0
225665,37.0
225667,6.0
225668,23.0
225669,32.0
225670,5.0
225673,67.0
225674,18.0
225675,43.0
225676,20.0
225677,18.0
225678,31.0
225679,37.0
225680,25.0
225681,6.0
225682,10.0
225683,15.0
225685,9.0
225687,131.0
225688,84.0
225689,48.0
225692,56.0
225693,62.0
225694,103.0
225697,100.0
225698,40.0
225699,89.0
225700,16.0
225701,9.0
225703,74.0
225704,42.0
225705,19.0
225707,25.0
225708,40.0
225710,10.0
225713,14.0
225714,40.0
225715,22.0
225717,15.0
225718,29.0
225719,31.0
225723,82.0
225724,24.0
225725,41.0
225726,28.0
225727,22.0
225728,37.0
225729,36.0
225730,22.0
225733,16.0
225734,13.0
225735,12.0
225736,17.0
225737,24.0
225738,27.0
225739,27.0
225740,24.0
225744,23.0
225745,41.0
225748,11.0
225749,9.0
225752,177.0
225753,86.0
225754,50.0
225757,77.0
225758,103.0
225759,122.0
225762,19.0
225763,108.0
225764,60.0
225765,85.0
225766,21.0
225767,10.0
225768,66.0
225769,46.0
225770,34.0
225772,17.0
225773,42.0
225774,19.0
225777,68.0
225778,82.0
225779,23.0
225780,10.0
225782,20.0
225783,52.0
225784,42.0
225785,18.0
225786,23.0
225787,18.0
225788,83.0
225789,32.0
225790,39.0
225791,27.0
225792,22.0
225793,38.0
225794,43.0
225795,33.0
225796,9.0
225797,15.0
225798,16.0
225800,7.0
225801,8.0
225802,24.0
225803,32.0
225804,29.0
225807,26.0
225808,30.0
225809,12.0
225810,14.0
225812,80.0
225813,22.0
225814,31.0
225815,13.0
225816,11.0
225818,29.0
225819,46.0
225820,29.0
225822,20.0
225823,20.0
225825,5.0
225826,10.0
225827,16.0
225828,260.0
225829,223.0
225830,96.0
225831,32.0
225833,77.0
225834,107.0
225835,215.0
225839,204.0
225840,83.0
225841,146.0
225842,38.0
225843,24.0
225845,99.0
225846,67.0
225847,46.0
225848,16.0
225849,32.0
225850,62.0
225851,7.0
225852,45.0
225854,19.0
225855,105.0
225856,93.0
225858,42.0
225859,50.0
225860,77.0
225863,18.0
225864,52.0
225865,29.0
225866,46.0
225867,11.0
225868,7.0
225869,50.0
225870,25.0
225873,17.0
225874,29.0
225877,202.0
225878,109.0
225879,63.0
225880,23.0
225882,87.0
225883,107.0
225884,127.0
225886,130.0
225887,72.0
225888,107.0
225889,30.0
225890,12.0
225892,78.0
225893,56.0
225895,18.0
225896,28.0
225897,41.0
225899,31.0
225902,34.0
225906,16.0
225907,24.0
225908,34.0
225909,12.0
225910,15.0
225911,17.0
225912,55.0
225913,23.0
225914,36.0
225915,17.0
225916,11.0
225918,36.0
225919,39.0
225920,26.0
225921,18.0
225922,17.0
225923,22.0
225924,34.0
225925,26.0
225927,7.0
225928,22.0
225929,24.0
225930,11.0
225933,46.0
225934,18.0
225935,24.0
225936,13.0
225939,32.0
225940,26.0
225943,16.0
225946,35.0
225947,20.0
225950,16.0
225951,48.0
225952,42.0
225953,10.0
225956,118.0
225957,39.0
225958,80.0
225959,35.0
225960,33.0
225962,46.0
225963,61.0
225964,30.0
225965,14.0
225966,15.0
225967,19.0
225968,17.0
225969,30.0
225970,40.0
225973,14.0
225974,31.0
225975,24.0
225977,18.0
225978,37.0
225979,31.0
225980,19.0
225981,16.0
225982,26.0
225985,12.0
225990,9.0
225991,11.0
225992,22.0
225993,19.0
225994,9.0
225996,31.0
225997,15.0
225998,16.0
226001,16.0
226002,14.0
226005,6.0
226006,116.0
226007,70.0
226008,38.0
226010,42.0
226011,62.0
226012,99.0
226015,64.0
226016,39.0
226017,50.0
226018,10.0
226020,64.0
226021,24.0
226022,18.0
226023,18.0
226024,28.0
226025,44.0
226026,9.0
226028,74.0
226029,68.0
226030,17.0
226032,44.0
226033,46.0
226034,40.0
226038,44.0
226039,49.0
226040,42.0
226041,34.0
226042,41.0
226043,27.0
226044,16.0
226046,30.0
226047,34.0
226048,29.0
226051,17.0
226052,26.0
226056,79.0
226057,24.0
226058,50.0
226059,23.0
226060,20.0
226061,27.0
226062,38.0
226063,23.0
226065,11.0
226066,16.0
226069,53.0
226070,59.0
226071,25.0
226073,20.0
226074,42.0
226075,44.0
226076,14.0
226077,21.0
226078,25.0
226079,101.0
226080,31.0
226081,54.0
226082,30.0
226083,23.0
226085,48.0
226086,51.0
226087,38.0
226088,13.0
226089,13.0
226090,26.0
226091,6.0
226093,17.0
226094,19.0
226098,18.0
226099,21.0
226103,33.0
226104,32.0
226105,18.0
226108,20.0
226109,14.0
226112,15.0
226113,147.0
226114,107.0
226115,67.0
226117,47.0
226118,50.0
226119,97.0
226123,97.0
226124,55.0
226125,76.0
226126,22.0
226127,18.0
226128,59.0
226129,30.0
226130,20.0
226131,11.0
226132,17.0
226133,37.0
226135,18.0
226140,137.0
226141,106.0
226142,61.0
226145,71.0
226146,68.0
226147,113.0
226148,19.0
226151,64.0
226152,40.0
226153,68.0
226156,54.0
226157,24.0
226158,14.0
226160,18.0
226161,30.0
226162,29.0
226164,72.0
226165,63.0
226166,30.0
226168,19.0
226169,37.0
226170,55.0
226171,14.0
226172,15.0
226173,17.0
226174,91.0
226175,27.0
226176,54.0
226177,34.0
226178,30.0
226179,42.0
226180,50.0
226181,28.0
226182,13.0
226183,20.0
226184,24.0
226185,6.0
226186,10.0
226188,18.0
226189,28.0
226190,22.0
226192,9.0
226193,23.0
226194,26.0
226195,16.0
226197,14.0
226198,48.0
226199,18.0
226200,26.0
226201,26.0
226202,27.0
226203,21.0
226205,18.0
226206,16.0
226207,7.0
226215,27.0
226219,89.0
226220,45.0
226221,28.0
226223,28.0
226224,38.0
226225,68.0
226227,48.0
226228,23.0
226229,42.0
226230,15.0
226232,33.0
226233,26.0
226234,14.0
226237,25.0
226239,7.0
226240,52.0
226241,33.0
226242,9.0
226243,23.0
226244,38.0
226245,9.0
226246,70.0
226247,22.0
226248,37.0
226249,20.0
226250,18.0
226251,35.0
226252,29.0
226253,23.0
226254,14.0
226255,13.0
226256,19.0
226259,12.0
226260,25.0
226261,191.0
226262,159.0
226263,95.0
226266,62.0
226267,82.0
226268,110.0
226271,25.0
226272,131.0
226273,58.0
226274,100.0
226275,34.0
226279,65.0
226280,45.0
226281,90.0
226283,19.0
226284,39.0
226286,21.0
226287,18.0
226289,9.0
226291,10.0
226292,26.0
226294,11.0
226296,60.0
226297,24.0
226298,22.0
226299,19.0
226300,67.0
226301,33.0
226307,86.0
226308,74.0
226309,41.0
226311,60.0
226312,52.0
226313,86.0
226317,59.0
226318,28.0
226319,45.0
226321,37.0
226322,32.0
226324,15.0
226326,36.0
226327,9.0
226329,119.0
226330,80.0
226331,36.0
226332,43.0
226333,45.0
226334,85.0
226336,73.0
226337,31.0
226338,54.0
226339,29.0
226340,21.0
226341,59.0
226342,29.0
226343,17.0
226345,19.0
226346,35.0
226347,5.0
226348,20.0
226351,13.0
226356,34.0
226359,16.0
226360,40.0
226361,25.0
226364,12.0
226366,40.0
226367,20.0
226369,23.0
226370,22.0
226371,61.0
226372,43.0
226373,13.0
226374,14.0
226376,120.0
226377,38.0
226378,84.0
226379,34.0
226380,25.0
226383,41.0
226384,39.0
226385,21.0
226387,21.0
226388,22.0
226392,22.0
226394,11.0
226395,13.0
226396,43.0
226397,35.0
226399,22.0
226400,20.0
226401,43.0
226402,22.0
226403,24.0
226405,11.0
226406,27.0
226407,23.0
226408,13.0
226411,184.0
226412,108.0
226413,30.0
226416,68.0
226417,74.0
226418,118.0
226421,22.0
226422,95.0
226423,40.0
226424,88.0
226425,13.0
226426,6.0
226427,61.0
226428,32.0
226429,19.0
226431,32.0
226432,32.0
226434,7.0
226437,143.0
226438,26.0
226439,9.0
226442,8.0
226443,38.0
226444,22.0
226445,12.0
226446,12.0
226447,11.0
226448,58.0
226449,22.0
226450,30.0
226451,12.0
226452,11.0
226454,40.0
226455,28.0
226456,13.0
226457,14.0
226458,17.0
226460,66.0
226461,62.0
226462,15.0
226463,17.0
226464,25.0
226465,39.0
226466,18.0
226467,15.0
226468,20.0
226469,71.0
226470,28.0
226471,33.0
226472,16.0
226473,15.0
226474,37.0
226475,39.0
226476,29.0
226478,17.0
226479,19.0
226481,11.0
226482,30.0
226483,34.0
226485,19.0
226486,47.0
226487,30.0
226490,57.0
226491,19.0
226492,33.0
226495,23.0
226496,21.0
226500,7.0
226501,8.0
226502,10.0
226503,16.0
226504,63.0
226505,51.0
226506,18.0
226507,17.0
226508,28.0
226509,35.0
226510,10.0
226511,9.0
226512,10.0
226513,47.0
226514,15.0
226515,36.0
226517,15.0
226518,30.0
226519,23.0
226520,17.0
226523,12.0
226524,7.0
226526,12.0
226527,71.0
226528,38.0
226529,32.0
226531,25.0
226532,35.0
226533,61.0
226536,22.0
226537,41.0
226538,24.0
226539,35.0
226540,32.0
226541,12.0
226546,63.0
226547,41.0
226548,27.0
226549,43.0
226550,56.0
226552,34.0
226553,27.0
226554,42.0
226557,26.0
226558,13.0
226562,10.0
226563,69.0
226564,37.0
226565,17.0
226567,30.0
226568,50.0
226569,56.0
226570,71.0
226571,39.0
226572,51.0
226575,30.0
226576,47.0
226577,16.0
226579,16.0
226580,19.0
226581,5.0
226582,20.0
226585,22.0
226586,15.0
226587,11.0
226588,20.0
226593,43.0
226594,26.0
226596,18.0
226597,33.0
226598,22.0
226601,38.0
226602,32.0
226603,7.0
226605,14.0
226607,48.0
226608,24.0
226609,31.0
226610,15.0
226611,12.0
226612,25.0
226613,26.0
226614,15.0
226617,11.0
226619,9.0
226621,31.0
226622,34.0
226623,19.0
226624,11.0
226626,16.0
226627,22.0
226628,34.0
226629,10.0
226631,15.0
226632,72.0
226633,21.0
226634,36.0
226636,8.0
226637,29.0
226638,36.0
226639,26.0
226641,14.0
226642,17.0
226645,17.0
226650,28.0
226651,20.0
226652,15.0
226653,25.0
226654,20.0
226655,45.0
226656,36.0
226657,27.0
226658,19.0
226659,21.0
226663,8.0
226664,25.0
226665,22.0
226666,7.0
226667,6.0
226668,24.0
226669,14.0
226670,10.0
226671,13.0
226672,71.0
226673,18.0
226674,29.0
226675,12.0
226677,40.0
226678,33.0
226681,16.0
226683,54.0
226684,47.0
226687,18.0
226688,23.0
226689,35.0
226690,11.0
226691,13.0
226692,13.0
226693,67.0
226694,26.0
226695,36.0
226696,26.0
226697,22.0
226698,37.0
226699,27.0
226700,22.0
226702,7.0
226703,16.0
226704,12.0
226705,152.0
226706,122.0
226707,45.0
226709,66.0
226710,74.0
226711,103.0
226714,27.0
226715,82.0
226716,83.0
226717,65.0
226720,54.0
226721,34.0
226725,38.0
226729,33.0
226730,29.0
226731,16.0
226733,13.0
226734,25.0
226735,29.0
226738,55.0
226739,22.0
226740,35.0
226741,28.0
226742,22.0
226743,31.0
226744,24.0
226748,13.0
226750,18.0
226751,16.0
226753,12.0
226754,23.0
226755,41.0
226756,33.0
226759,71.0
226760,28.0
226761,30.0
226763,22.0
226764,68.0
226765,32.0
226768,16.0
226771,48.0
226772,41.0
226773,21.0
226775,21.0
226776,46.0
226777,63.0
226778,19.0
226779,21.0
226780,21.0
226781,65.0
226782,34.0
226783,37.0
226784,17.0
226785,34.0
226786,25.0
